method,shots,eval_seed,train_seed,checkpoint_path,checkpoint_config_hash,checkpoint_selection_metric,best_validation_mse,validation_task_bank_path,config_hash,device,hardware,train_wallclock_sec,reward_mode,behavior_clone_checkpoint,task_bank_path,policy_params,episodes,mse_mean,mse_mean_ci95_lo,mse_mean_ci95_hi,mse_median,mse_iqr,info_gain_mean,decision_ms_mean,decision_ms_p95,smc_update_ms_mean,smc_update_ms_p95,step_total_ms_mean,step_total_ms_p95,crlb_theta_mse_mean,mse_crlb_ratio_mean,per_seed_mse_mean
symqnet,32,777 778 779 780 781,780,runs/main_result/symqnet_seed_780/best_agent.pt,eb8b7775950d,heldout_validation_mse,0.06667041766922921,runs/main_result/validation_task_bank.npz,d775bf109857,cpu,cpu:x86_64,8583.351508580963,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2539582470903794,0.2495680070012808,0.25823774419588347,0.24858681112527847,0.1169157475233078,2.726035987854004,1.5805252761153195,1.6259081779086653,5.4689215578815755,38.26007929774156,7.591285979086361,40.393548322977345,,,777:0.25217661;778:0.25137151;779:0.2556279;780:0.25764073;781:0.25297449
symqnet,64,777 778 779 780 781,780,runs/main_result/symqnet_seed_780/best_agent.pt,eb8b7775950d,heldout_validation_mse,0.06667041766922921,runs/main_result/validation_task_bank.npz,c034fef03a36,cpu,cpu:x86_64,8583.351508580963,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.25590652304391065,0.2515206206490596,0.2604874244491259,0.24895480275154114,0.11356989294290543,2.825870134671529,1.598869919636787,1.6402314699953422,6.2335962552547075,38.54914287745487,8.378125569972866,40.70670233637793,,,777:0.25934775;778:0.25160721;779:0.2545671;780:0.25399467;781:0.26001589
symqnet,128,777 778 779 780 781,780,runs/main_result/symqnet_seed_780/best_agent.pt,eb8b7775950d,heldout_validation_mse,0.06667041766922921,runs/main_result/validation_task_bank.npz,1daf8efb0148,cpu,cpu:x86_64,8583.351508580963,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.256496566221118,0.2520367757638916,0.26077586625733723,0.2473863661289215,0.11683369427919388,2.971997751235962,1.711997602796786,1.7727440036639261,7.536871946446977,41.08654875529464,9.8361428312815,43.39852223378451,,,777:0.26023191;778:0.25290913;779:0.25749622;780:0.25363998;781:0.2582056
symqnet,256,777 778 779 780 781,780,runs/main_result/symqnet_seed_780/best_agent.pt,eb8b7775950d,heldout_validation_mse,0.06667041766922921,runs/main_result/validation_task_bank.npz,3b023f52ac67,cpu,cpu:x86_64,8583.351508580963,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2584183394263188,0.2535832443660746,0.26310569583072013,0.2513735443353653,0.12252198159694672,3.297161912282308,1.7066118647689346,1.7714855101075955,8.947816557002994,41.11787829478271,11.239093655021861,43.41723662267517,,,777:0.26041964;778:0.25257725;779:0.2630664;780:0.25580827;781:0.26022013
symqnet,512,777 778 779 780 781,780,runs/main_result/symqnet_seed_780/best_agent.pt,eb8b7775950d,heldout_validation_mse,0.06667041766922921,runs/main_result/validation_task_bank.npz,46f65abb9621,cpu,cpu:x86_64,8583.351508580963,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2638165081789096,0.25901549947733676,0.2686681168359394,0.2576799988746643,0.129659503698349,3.8078444623947143,1.825838144881547,2.109497458441183,11.17458779210035,40.42750610760413,13.63700401907597,43.00945164674582,,,777:0.26564233;778:0.25857984;779:0.26522331;780:0.26082525;781:0.26881181
symqnet,32,777 778 779 780 781,781,runs/main_result/symqnet_seed_781/best_agent.pt,7b5e453459e1,heldout_validation_mse,0.06881010229699314,runs/main_result/validation_task_bank.npz,d775bf109857,cpu,cpu:x86_64,8773.087494715,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.24465123874694109,0.2397256487418587,0.24959822750079136,0.2299102023243904,0.12315594777464867,7.162445354779561,1.618352702773538,1.6474788429331966,11.067825852714357,41.26126840671835,13.24958178287165,43.466018486205336,,,777:0.24661071;778:0.23616703;779:0.24774968;780:0.2430299;781:0.24969888
symqnet,64,777 778 779 780 781,781,runs/main_result/symqnet_seed_781/best_agent.pt,7b5e453459e1,heldout_validation_mse,0.06881010229699314,runs/main_result/validation_task_bank.npz,c034fef03a36,cpu,cpu:x86_64,8773.087494715,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.24949881572152177,0.24411760877370833,0.25504740941130244,0.23524978756904602,0.13249420002102852,8.019882155418395,1.6310941910293575,1.6658003086146589,11.87011645370189,41.45409771730192,14.070426797108395,43.67891889711609,,,777:0.24471612;778:0.23529753;779:0.25179328;780:0.25550384;781:0.26018332
symqnet,128,777 778 779 780 781,781,runs/main_result/symqnet_seed_781/best_agent.pt,7b5e453459e1,heldout_validation_mse,0.06881010229699314,runs/main_result/validation_task_bank.npz,1daf8efb0148,cpu,cpu:x86_64,8773.087494715,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.24775670279562473,0.242471372540202,0.25314807283217083,0.23616576939821243,0.13909853994846344,8.99103690179189,1.611882033492697,1.6439781200218324,12.711765483653396,41.08812327036867,14.88435353818177,43.28604668326443,,,777:0.24848975;778:0.2358182;779:0.25703583;780:0.245509;781:0.25193073
symqnet,256,777 778 779 780 781,781,runs/main_result/symqnet_seed_781/best_agent.pt,7b5e453459e1,heldout_validation_mse,0.06881010229699314,runs/main_result/validation_task_bank.npz,3b023f52ac67,cpu,cpu:x86_64,8773.087494715,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2585676796709498,0.2530850675418352,0.26462260957217465,0.2407400980591774,0.14598596468567848,10.98358622900645,1.5933611093765918,1.7729740839761992,14.067421192447743,39.78242249280447,16.222407804795594,42.024073791437935,,,777:0.25325066;778:0.25700967;779:0.25589118;780:0.26383857;781:0.26284831
symqnet,512,777 778 779 780 781,781,runs/main_result/symqnet_seed_781/best_agent.pt,7b5e453459e1,heldout_validation_mse,0.06881010229699314,runs/main_result/validation_task_bank.npz,46f65abb9621,cpu,cpu:x86_64,8773.087494715,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2773365987377862,0.27045797300105917,0.2843205306814052,0.25603921711444855,0.17300158739089966,14.092891091664631,1.5941074427208624,1.7772603401875433,16.4822248791504,38.627465327988226,18.63038564600801,40.854907187691424,,,777:0.28365656;778:0.27014749;779:0.27164391;780:0.28801165;781:0.27322338
